entity_a,entity_b,relation,hole_prediction,features,logistic_regression_prediction,"logistic_regression_rel0_prob,rel1_prob,rel2_prob,rel3_prob",random_forest_prediction,"random_forest_rel0_prob,rel1_prob,rel2_prob,rel3_prob",gradient_boosting_prediction,"gradient_boosting_rel0_prob,rel1_prob,rel2_prob,rel3_prob",xgboost_prediction,"xgboost_rel0_prob,rel1_prob,rel2_prob,rel3_prob"
75,175,1,[[1]],"[0.019108213484287262, 0.007882693782448769, 0.22762702405452728, 0.05931701883673668, -0.05500374734401703, 0.129068985581398, 0.023380568251013756, 0.137070432305336, -0.11083671450614929, -0.17108659446239471, -0.13473199307918549, 0.01189160905778408, 0.1379506140947342, 0.05456726625561714, 0.028152771294116974, 0.04328523203730583, -0.14845743775367737, 0.10750366002321243, 0.04581284895539284, -0.01537939254194498, -0.07776980102062225, 0.13973934948444366, -0.015349438413977623, 0.07587670534849167, 0.08082462102174759, 0.16348226368427277, 0.2276010662317276, 0.15074266493320465, -0.1527070701122284, 0.0320294126868248]",1,"[0.16973041005258113, 0.4284850564749668, 0.10741896084406806, 0.29436557262838386]",1,"[0.007, 0.847, 0.069, 0.077]",1,"[0.0020772806174948677, 0.9833057808857536, 0.006418677612867434, 0.008198260883884421]",1,"[0.008385933935642242, 0.9558241367340088, 0.014061802066862583, 0.021728133782744408]"
161,361,3,[[3]],"[0.07100127637386322, -0.09313610941171646, 0.004203850403428078, 0.03048589639365673, -0.0022938016336411238, 0.12752240896224976, 0.009815264493227005, -0.05289329215884209, -0.021795284003019333, -0.02844085358083248, -0.04832902550697327, 0.02880374900996685, -0.035679444670677185, -0.003365045413374901, 0.15707895159721375, 0.03069472499191761, -0.2021818459033966, -0.07143529504537582, 0.041336338967084885, 0.2016925811767578, -0.07067957520484924, 0.17323164641857147, -0.02859880030155182, -0.21407867968082428, -0.009313235059380531, -0.15150386095046997, 0.04910796135663986, -0.20493435859680176, 0.0027503161691129208, 0.07762099802494049]",3,"[0.06403485095316584, 0.04837179682794466, 0.0680709387007309, 0.8195224135181586]",3,"[0.0, 0.012, 0.019, 0.969]",3,"[0.0004234741913995185, 0.0017748723252525886, 0.0005602228232159332, 0.997241430660132]",3,"[0.002047748537734151, 0.0012549764942377806, 0.0021157069131731987, 0.9945815205574036]"
226,326,3,[[3]],"[0.1173708438873291, -0.02424372360110283, 0.0507168285548687, -0.014048397541046143, 0.07632109522819519, 0.03754603490233421, -0.07339030504226685, -0.09614937007427216, 0.15015651285648346, 0.15056787431240082, 0.04777907580137253, 0.0176578089594841, -0.08884061127901077, 0.13297228515148163, 0.07812187820672989, 0.07183846831321716, 0.07370821386575699, -0.10127948969602585, -0.07438246160745621, 0.0426824688911438, -0.19311925768852234, 0.15068960189819336, 0.008754533715546131, -0.11281146109104156, 0.08860096335411072, -0.008205902762711048, 0.17400877177715302, -0.1344182789325714, -0.1160925105214119, 0.020467007532715797]",3,"[0.09696384821300734, 0.07649445349066865, 0.06467978407677956, 0.7618619142195444]",3,"[0.0, 0.01, 0.004, 0.986]",3,"[0.0007591938073812564, 0.0033062251833523653, 0.0009883954281081904, 0.9949461855811579]",3,"[0.0019020484760403633, 0.002260698704048991, 0.0014859478687867522, 0.9943512678146362]"
179,279,2,[[2]],"[0.0026126152370125055, 0.037765923887491226, 0.20960666239261627, -0.08184660226106644, -0.04397973418235779, 0.04529364034533501, 0.08804901689291, -0.07174269109964371, 0.08310893923044205, -0.07694579660892487, -0.0006418328266590834, -0.027508916333317757, 0.01313158217817545, 0.04815775528550148, -0.0372987724840641, 0.07237627357244492, 0.0801459550857544, 0.22628554701805115, 0.12410803139209747, -0.09671296924352646, 0.15102355182170868, -0.0021757250651717186, -0.09040774405002594, 0.17813916504383087, 0.17539215087890625, -0.07628350704908371, -0.06139516830444336, -0.05499414727091789, 0.11480200290679932, -0.013732795603573322]",2,"[0.12514772411269232, 0.1382807380961631, 0.684242654670274, 0.05232888312087062]",2,"[0.001, 0.065, 0.921, 0.013]",2,"[0.0006074402749693444, 0.0041165158053766355, 0.993913543593297, 0.0013625003263569675]",2,"[0.0018907667836174369, 0.006873587612062693, 0.9890776872634888, 0.0021579954773187637]"
267,367,3,[[3]],"[-0.12115610390901566, 0.03276559337973595, -0.14143052697181702, 0.10601042956113815, -0.039227910339832306, 0.0031132802832871675, -0.0959850624203682, -0.14364071190357208, 0.14316007494926453, 0.1101861447095871, -0.0062407501973211765, -0.08076679706573486, -0.055458568036556244, 0.0038251145742833614, -0.12601833045482635, -0.18323612213134766, -0.11400263756513596, 0.00842885859310627, -0.09558810293674469, 0.17412498593330383, -0.04548126831650734, 0.18852411210536957, -0.00870109535753727, -0.07559731602668762, -0.12991367280483246, -0.2280540019273758, 0.042083777487277985, -0.137969508767128, -0.22374895215034485, -0.16456931829452515]",3,"[0.023750418054911893, 0.07161529687729269, 0.028460203683421323, 0.8761740813843741]",3,"[0.0, 0.003, 0.001, 0.996]",3,"[0.00040419256408770867, 0.0024532458198151435, 0.0005262188370551259, 0.9966163427790419]",3,"[0.0006150046829134226, 0.0014042238472029567, 0.0004171788168605417, 0.9975636005401611]"
11,111,1,[[1]],"[-0.06137622520327568, -0.00030471719219349325, 0.03983280062675476, 0.13569524884223938, 0.04753823205828667, 0.059568140655756, -0.11199920624494553, 0.22679735720157623, -0.18138191103935242, -0.06024956703186035, -0.08236156404018402, 0.05213698372244835, -0.04034414514899254, 0.14893905818462372, 0.08110442757606506, 0.2114754468202591, 0.11741054058074951, 0.029062528163194656, -0.07197077572345734, 0.034676652401685715, -0.030268820002675056, 0.02652786672115326, 0.11829379200935364, -0.032865867018699646, 0.07733771204948425, -0.08065007627010345, 0.1620369404554367, -0.1747213453054428, -0.03149809688329697, 0.24092505872249603]",1,"[0.1393030075146597, 0.41849074865031305, 0.10327729705573867, 0.3389289467792884]",1,"[0.0, 0.864, 0.042, 0.094]",1,"[0.0016128394962478861, 0.9682831254784651, 0.0023356371800030197, 0.027768397845284256]",1,"[0.004152755718678236, 0.9535325169563293, 0.007012094371020794, 0.035302598029375076]"
83,183,1,[[1]],"[-0.006910909432917833, 0.12452644109725952, -0.06593919545412064, -0.03737896308302879, 0.08695296943187714, 0.18703556060791016, -0.20161578059196472, 0.08761481195688248, 0.0016832215478643775, -0.07004823535680771, 0.15804022550582886, -0.025972837582230568, -0.06917992979288101, 0.15117394924163818, 0.025003835558891296, -0.08343420922756195, 0.04477902501821518, -0.1226985827088356, -0.1755734533071518, -0.03764628618955612, -0.05661887302994728, -0.03318750113248825, -0.11961983889341354, 0.08892427384853363, -0.17100100219249725, 0.266305148601532, 0.1684490293264389, -0.11388953030109406, -0.06260553002357483, 0.2222951054573059]",1,"[0.03285664255051184, 0.47386557823991127, 0.10676940577106343, 0.38650837343851346]",1,"[0.001, 0.854, 0.071, 0.074]",1,"[0.002682525179253719, 0.9895316145790597, 0.003290306983271173, 0.004495553258415519]",1,"[0.004620133433490992, 0.9520179629325867, 0.018224118277430534, 0.02513779141008854]"
26,126,1,[[1]],"[0.08274416625499725, -0.05022600293159485, 0.13411392271518707, 0.19018298387527466, -0.19041836261749268, 0.06687173247337341, -0.03463077172636986, 0.17669028043746948, 0.001782192150130868, 0.005404114257544279, -0.1381024569272995, -0.08931214362382889, 0.059422239661216736, 0.05429169163107872, 0.07978341728448868, -0.1536123901605606, 0.19674919545650482, 0.020433742552995682, -0.01686638593673706, -0.27683594822883606, 0.013837270438671112, 0.0511532723903656, 0.10903970152139664, 0.08541455119848251, 0.15496774017810822, 0.16122731566429138, 0.0561569407582283, 0.00851114746183157, 0.1587851643562317, 0.11064829677343369]",1,"[0.10971569899850263, 0.4672154991319657, 0.37164649530661037, 0.05142230656292126]",1,"[0.009, 0.825, 0.141, 0.025]",1,"[0.0006342266350145543, 0.9915729916340953, 0.006783105593291832, 0.0010096761375983283]",1,"[0.006622167769819498, 0.9661043882369995, 0.02327776327729225, 0.003995649516582489]"
39,139,1,[[1]],"[-0.024619273841381073, -0.013142280280590057, 0.011850145645439625, 0.11950322240591049, 0.031119385734200478, 0.14960964024066925, -0.061971887946128845, 0.015818998217582703, 0.0255820844322443, -0.08338594436645508, -0.13880573213100433, -0.06104027107357979, 0.048003584146499634, 0.20780974626541138, -0.12882472574710846, 0.020379751920700073, -0.1425003856420517, 0.017842387780547142, -0.07503803074359894, 0.001233372138813138, -0.05890025570988655, 0.09611888974905014, -0.06903187930583954, 0.09167812764644623, 0.08904202282428741, 0.077109195291996, 0.10259267687797546, -0.0012467277701944113, 0.014156056568026543, -0.09992973506450653]",1,"[0.044223981082786246, 0.4604268883915114, 0.09768228970219, 0.3976668408235124]",1,"[0.0, 0.892, 0.018, 0.09]",1,"[0.0031063865977829634, 0.9811180143633558, 0.004366876471091945, 0.011408722567769407]",1,"[0.002970829838886857, 0.9830238819122314, 0.0035468731075525284, 0.01045833807438612]"
125,225,2,[[2]],"[-0.00504406588152051, 0.20585916936397552, 0.02085953950881958, -0.08712504059076309, 0.10530566424131393, -0.017764024436473846, 0.026413796469569206, -0.1412837654352188, -0.0559978149831295, -0.2013268768787384, 0.12492331862449646, 0.12145544588565826, 0.13105614483356476, 0.005461500491946936, 0.10207311064004898, 0.01760229468345642, 0.256924033164978, -0.016418414190411568, -0.0065982285887002945, 0.04725918173789978, -0.0684022307395935, -0.003663489827886224, -0.04652804881334305, 0.1603776514530182, 0.17669694125652313, 0.23754359781742096, -0.11674036085605621, 0.06293033063411713, 0.05660519376397133, -0.19838878512382507]",2,"[0.08196976461117422, 0.1341254690741326, 0.7297489276497918, 0.054155838664901416]",2,"[0.006, 0.07, 0.914, 0.01]",2,"[0.0009952303238789223, 0.00862611769142148, 0.9868991284029762, 0.0034795235817234637]",2,"[0.00383311347104609, 0.007119039073586464, 0.987281858921051, 0.0017660249723121524]"
192,292,2,[[2]],"[0.133365198969841, 0.1623917669057846, 0.12041749060153961, 0.0033328961580991745, -0.11670013517141342, 0.07504349946975708, 0.0944710522890091, -0.13557186722755432, -0.08185216784477234, -0.12348734587430954, 0.12549732625484467, 0.0021071042865514755, 0.013514602556824684, -0.08427206426858902, 0.15959690511226654, 0.10496669262647629, 0.07134576886892319, 0.1366887390613556, 0.11509966105222702, -0.14349597692489624, 0.013409442268311977, -0.011431742459535599, -0.1830790489912033, 0.007042908575385809, 0.11661262810230255, -0.08407597243785858, -0.09759849309921265, -0.1897309422492981, -0.006039859727025032, 0.06119215488433838]",2,"[0.20603800373437337, 0.07134039842920994, 0.5878677421782147, 0.13475385565820203]",2,"[0.012, 0.082, 0.84, 0.066]",2,"[0.003122017031063272, 0.01574668478884024, 0.9742173735618723, 0.006913924618224263]",2,"[0.004546878393739462, 0.009519279934465885, 0.9745888710021973, 0.01134495809674263]"
194,294,2,[[2]],"[0.05228269845247269, -0.1403323858976364, 0.1880699247121811, 0.031394220888614655, 0.1304701268672943, -0.012847530655562878, -0.05429323762655258, -0.06058673933148384, 0.10252176970243454, -0.1894667148590088, 0.019080182537436485, -0.03661433607339859, -0.03775177150964737, -0.046255119144916534, 0.06236615777015686, 0.020135564729571342, 0.07125618308782578, 0.18937891721725464, 0.11954798549413681, 0.09589150547981262, -0.03968031704425812, -0.20347341895103455, -0.04307228699326515, 0.07157571613788605, 0.10471135377883911, 0.14776863157749176, -0.022705202922225, 0.14588084816932678, -0.04606376215815544, -0.16455045342445374]",2,"[0.12228979777417545, 0.13680489332170362, 0.6402514062236213, 0.10065390268049955]",2,"[0.002, 0.067, 0.9, 0.031]",2,"[0.0002606912184119977, 0.003510654156918868, 0.9952602800054826, 0.0009683746191866635]",2,"[0.001976720057427883, 0.0044889673590660095, 0.9868428111076355, 0.006691508926451206]"
117,217,2,[[2]],"[0.1836959272623062, 0.2003643959760666, -0.09802112728357315, -0.03912995383143425, -0.14615964889526367, -0.11789557337760925, 0.15627552568912506, 0.11370272189378738, -0.028675636276602745, 0.13386933505535126, 0.0007955367909744382, 0.09473265707492828, 0.09878145158290863, 0.02449546568095684, 0.08283092826604843, 0.1700892597436905, 0.2189493030309677, -0.1539892554283142, 0.008296454325318336, -0.12755587697029114, 0.1547713428735733, -0.04925333708524704, 0.24644333124160767, 0.2477952241897583, 0.295074462890625, -0.0787818431854248, 0.1124519556760788, -0.2807233929634094, 0.14422714710235596, 0.009956455789506435]",2,"[0.02296847848572572, 0.12072497411375553, 0.7794553166413393, 0.07685123075917931]",2,"[0.0, 0.047, 0.934, 0.019]",2,"[0.00023125156324671026, 0.0015150715513848302, 0.997707569596202, 0.0005461072891662411]",2,"[0.0006428890046663582, 0.003341608215123415, 0.9938822984695435, 0.002133222995325923]"
9,309,3,[[3]],"[-0.05582423880696297, 0.08755889534950256, -0.08097781240940094, 0.11585447192192078, 0.007534014526754618, 0.08452663570642471, -0.06438102573156357, -0.127944678068161, -0.165007084608078, 0.0465112142264843, 0.15571844577789307, 0.05009809881448746, 0.08297132700681686, 0.06356799602508545, -0.05312735587358475, -0.0918770357966423, -0.007516153622418642, -0.2341110110282898, -0.07456385344266891, 0.029972350224852562, -0.154891699552536, 0.13999515771865845, 0.05000638589262962, 0.015861190855503082, 0.13070933520793915, -0.03475054353475571, 0.25109222531318665, -0.020041009411215782, -0.18853889405727386, -0.1172715425491333]",3,"[0.03011433714350062, 0.17195190036227456, 0.07034595846842749, 0.7275878040257973]",3,"[0.0, 0.122, 0.011, 0.867]",3,"[0.0005892641879832471, 0.03128240489259332, 0.0007671638304842501, 0.9673611670889392]",3,"[0.0029444547835737467, 0.0499713309109211, 0.002840067958459258, 0.9442440867424011]"
27,127,1,[[1]],"[0.23093664646148682, 0.15161652863025665, 0.04919109866023064, 0.10427119582891464, -0.07695643603801727, 0.09804429113864899, -0.0328596755862236, -0.07618032395839691, -0.03741871938109398, -0.17279626429080963, -0.21057912707328796, -0.01287049986422062, 0.03599610552191734, 0.09888112545013428, -0.06365525722503662, 0.24183201789855957, -0.08156945556402206, -0.007159545551985502, -0.08938901871442795, -0.05332539230585098, -0.08046939969062805, 0.14778590202331543, 0.044851358979940414, 0.24749213457107544, 0.020396262407302856, -0.04640626162290573, -0.004696867894381285, 0.018895680084824562, -0.08561603724956512, 0.09972552210092545]",1,"[0.12183879991882568, 0.5937759329689916, 0.11561719432586276, 0.16876807278632]",1,"[0.002, 0.924, 0.037, 0.037]",1,"[0.0013057791951772675, 0.9927273147109162, 0.002604841084860134, 0.0033620650090462555]",1,"[0.0015399851836264133, 0.9929545521736145, 0.0018626083619892597, 0.0036428351886570454]"
92,192,1,[[1]],"[0.1012110784649849, 0.052560627460479736, 0.18227767944335938, 0.12220744043588638, 0.04088958725333214, 0.22522567212581635, -0.08552291244268417, 0.04336128011345863, 0.039075203239917755, -0.13165870308876038, -0.026460137218236923, -0.1331464797258377, 0.023197388276457787, 0.10180635005235672, -0.0031619437504559755, 0.133365198969841, 0.1623917669057846, 0.12041749060153961, 0.0033328961580991745, -0.11670013517141342, 0.07504349946975708, 0.0944710522890091, -0.13557186722755432, -0.08185216784477234, -0.12348734587430954, 0.12549732625484467, 0.0021071042865514755, 0.013514602556824684, -0.08427206426858902, 0.15959690511226654]",1,"[0.31178996684246163, 0.43226563507605315, 0.06382097113619636, 0.19212342694528872]",1,"[0.014, 0.867, 0.065, 0.054]",1,"[0.002097287842941772, 0.9874662892584049, 0.003136120717898254, 0.007300302180754785]",1,"[0.007951108738780022, 0.9712653160095215, 0.007026247214525938, 0.013757281936705112]"
66,166,1,[[1]],"[0.03659021481871605, 0.09465795010328293, 0.05967068672180176, 0.14627568423748016, -0.03520958870649338, 0.02835024520754814, -0.1330605149269104, -0.01966976746916771, 0.09043107181787491, -0.0792602002620697, -0.02425512671470642, -0.09852822124958038, -0.10597377270460129, 0.0702613815665245, 0.018619591370224953, -0.14988698065280914, 0.18915395438671112, -0.04914506897330284, -0.09604994207620621, -0.05502995476126671, -0.1527087688446045, 0.009936751797795296, 0.0669456198811531, 0.11938665807247162, 0.09685852378606796, 0.11742115765810013, -0.04330418258905411, -0.14159998297691345, -0.141167551279068, 0.09752194583415985]",1,"[0.09490264298597877, 0.4166883585141806, 0.2249732312194607, 0.26343576728037993]",1,"[0.001, 0.874, 0.075, 0.05]",1,"[0.0028716790614631478, 0.9844267443852551, 0.004294084967935047, 0.008407491585346559]",1,"[0.003201376646757126, 0.9840267896652222, 0.006589724216610193, 0.006182107143104076]"
214,314,3,[[3]],"[-0.029185406863689423, 0.17600160837173462, 0.11124320328235626, 0.13071490824222565, 0.054096121340990067, -0.06725208461284637, 0.016028577461838722, -0.04989074170589447, 0.2544723153114319, 0.13916794955730438, 0.22663481533527374, -0.04128275066614151, 0.1258293092250824, 0.20359590649604797, 0.13826000690460205, 0.10414622724056244, 0.06025582179427147, 0.018168028444051743, -0.12565544247627258, 0.17029321193695068, -0.07213082909584045, 0.16729766130447388, -0.3370659649372101, 0.025626692920923233, 0.13637742400169373, 0.045308731496334076, 0.08448263257741928, -0.045737288892269135, -0.11967407166957855, 0.07120193541049957]",3,"[0.055335273701137264, 0.10026913998034731, 0.06934316685820333, 0.7750524194603121]",3,"[0.002, 0.024, 0.012, 0.962]",3,"[0.00036605803394908475, 0.0038210747168019466, 0.00047657144152106105, 0.9953362958077281]",3,"[0.0029697096906602383, 0.007664411328732967, 0.003665476106107235, 0.9857003688812256]"
