entity_a,entity_b,relation,hole_prediction,features,logistic_regression_prediction,"logistic_regression_rel0_prob,rel1_prob,rel2_prob,rel3_prob",random_forest_prediction,"random_forest_rel0_prob,rel1_prob,rel2_prob,rel3_prob",gradient_boosting_prediction,"gradient_boosting_rel0_prob,rel1_prob,rel2_prob,rel3_prob",xgboost_prediction,"xgboost_rel0_prob,rel1_prob,rel2_prob,rel3_prob"
102,100,0,[[0]],"[0.02713027037680149, -0.04668222740292549, -0.025029297918081284, 0.01936880499124527, -0.23836176097393036, 0.003725822549313307, 0.09805672615766525, -0.01933364011347294, 0.05867987126111984, 0.06617768108844757, -0.035637207329273224, -0.11430982500314713, 0.12560200691223145, -0.03363511338829994, -0.017626836895942688, 0.17623573541641235, 0.06283372640609741, 0.1114208996295929, 0.17048342525959015, -0.2732074558734894, -0.1609894186258316, 0.15801505744457245, -0.011756641790270805, -0.12313476204872131, 0.1391882449388504, 0.052922189235687256, -0.18239209055900574, 0.16599838435649872, -0.12458008527755737, 0.0941801443696022]",0,"[0.8266283634142128, 0.047660801186194486, 0.07954415851865215, 0.04616667688094069]",0,"[0.995, 0.003, 0.002, 0.0]",0,"[0.9979924348841738, 0.0009344834804472492, 0.0003837560099161322, 0.000689325625462939]",0,"[0.9921836256980896, 0.0020950939506292343, 0.00319330720230937, 0.002527944277971983]"
143,343,3,[[3]],"[-0.25014016032218933, -0.10245119780302048, 0.17667442560195923, -0.03197929263114929, 0.09204429388046265, -0.14172989130020142, 0.05402779579162598, 0.10138572007417679, 0.19453065097332, 0.22521382570266724, -0.12513387203216553, 0.031791917979717255, 0.025320397689938545, -0.13795152306556702, 0.1903020292520523, 0.045163508504629135, -0.07643042504787445, -0.13171692192554474, -0.0380321629345417, 0.13672177493572235, -0.13530190289020538, -0.02059265412390232, -0.1271742433309555, -0.054309405386447906, -0.1274121105670929, 0.09626970440149307, 0.18826323747634888, 0.27157291769981384, 0.08459050208330154, -0.04288068041205406]",3,"[0.06256802081511756, 0.08228554767075154, 0.21599151692596094, 0.63915491458817]",3,"[0.0, 0.276, 0.315, 0.409]",3,"[0.0023122073449233613, 0.01500777109102065, 0.2289952732606022, 0.753684748303454]",3,"[0.0066598341800272465, 0.020960556343197823, 0.25676220655441284, 0.7156173586845398]"
112,100,0,[[0]],"[0.035342711955308914, 0.033974263817071915, -0.09322702139616013, 0.08173660933971405, 0.16228225827217102, -0.09394411742687225, 0.1229177862405777, -0.1068296954035759, -0.1235678568482399, 0.1414014995098114, 0.05014261230826378, -0.02936304174363613, 0.15683038532733917, -0.06754441559314728, -0.01517730113118887, 0.17623573541641235, 0.06283372640609741, 0.1114208996295929, 0.17048342525959015, -0.2732074558734894, -0.1609894186258316, 0.15801505744457245, -0.011756641790270805, -0.12313476204872131, 0.1391882449388504, 0.052922189235687256, -0.18239209055900574, 0.16599838435649872, -0.12458008527755737, 0.0941801443696022]",0,"[0.8331827061751916, 0.0628505066601482, 0.08195891859581818, 0.022007868568841984]",0,"[0.999, 0.0, 0.0, 0.001]",0,"[0.9978467889869495, 0.0010074769611272977, 0.00045650902586948295, 0.0006892250260538744]",0,"[0.9923692941665649, 0.003450111486017704, 0.0027331074234098196, 0.0014474504860118032]"
183,383,3,[[2]],"[-0.08343420922756195, 0.04477902501821518, -0.1226985827088356, -0.1755734533071518, -0.03764628618955612, -0.05661887302994728, -0.03318750113248825, -0.11961983889341354, 0.08892427384853363, -0.17100100219249725, 0.266305148601532, 0.1684490293264389, -0.11388953030109406, -0.06260553002357483, 0.2222951054573059, -0.02279479242861271, 0.017630938440561295, 0.017776109278202057, -0.09167678654193878, -0.018120329827070236, 0.05236270651221275, -0.07055419683456421, -0.17218738794326782, -0.06079211086034775, -0.0997936949133873, -0.016645660623908043, -0.03635004162788391, -0.13059546053409576, -0.06778568774461746, -0.06633332371711731]",2,"[0.05857590620940515, 0.02908456678550828, 0.45778486503117977, 0.4545546619739068]",3,"[0.0, 0.07, 0.298, 0.632]",3,"[0.005920546557535983, 0.019977931721568875, 0.07660142894192684, 0.8975000927789684]",3,"[0.006390166003257036, 0.01106590498238802, 0.14925776422023773, 0.8332862257957458]"
307,300,0,[[0]],"[-0.07111046463251114, 0.002544228220358491, -0.06415150314569473, -0.08456675708293915, 0.22932489216327667, -0.010825496166944504, 0.08006511628627777, -0.13959580659866333, 0.001436169259250164, -0.07119627296924591, -0.043502431362867355, 0.1482856124639511, -0.09777204692363739, -0.0725410133600235, 0.09986280649900436, 0.09743394702672958, 0.07571478933095932, 0.10391977429389954, 0.13125351071357727, -0.165028378367424, -0.17945939302444458, 0.15365304052829742, 0.0677412748336792, -0.16952887177467346, 0.0861729308962822, 0.08085040748119354, -0.10879497975111008, 0.1462966948747635, -0.20083482563495636, 0.22648581862449646]",0,"[0.8607088373267661, 0.039345869896113266, 0.07175859967330883, 0.028186693103811677]",0,"[1.0, 0.0, 0.0, 0.0]",0,"[0.9978625940165315, 0.0010691451205183961, 0.0003790249201685431, 0.0006892359427818181]",0,"[0.9952439665794373, 0.0013384452322497964, 0.0024173706769943237, 0.0010002503404393792]"
220,320,3,[[3]],"[-0.12318968772888184, 0.161722332239151, 0.04227715730667114, 0.18803691864013672, -0.03071894496679306, -0.035397324711084366, -0.03804336115717888, -0.15588423609733582, 0.2870244085788727, -0.09546415507793427, -0.09802522510290146, -0.05892448127269745, -0.2355935126543045, -0.12971606850624084, 0.03428176790475845, -0.17444130778312683, 0.08142730593681335, -0.0478973314166069, -0.015200499445199966, 0.20076553523540497, 0.09024651348590851, -0.12917670607566833, -0.13626477122306824, 0.05140377953648567, -0.05957746505737305, -0.07734937220811844, 0.08794751018285751, 0.1459687352180481, 0.000857094710227102, 0.035481054335832596]",3,"[0.018939972510195156, 0.13556492620187385, 0.29301283101471987, 0.5524822702732111]",3,"[0.0, 0.179, 0.375, 0.446]",2,"[0.00041945313028489563, 0.009129484303219346, 0.532738159182189, 0.45771290338430687]",3,"[0.0017969851614907384, 0.011933338828384876, 0.32414931058883667, 0.6621204018592834]"
147,100,0,[[0]],"[-0.06572378426790237, 0.011783663183450699, -0.06483899801969528, -0.0786602720618248, -0.05799584090709686, 0.03881562501192093, 0.03150330111384392, -0.03225200995802879, -0.05340459197759628, -0.11456410586833954, -0.003943618852645159, -0.09202288091182709, 0.11440854519605637, 0.017316332086920738, -0.006974278017878532, 0.17623573541641235, 0.06283372640609741, 0.1114208996295929, 0.17048342525959015, -0.2732074558734894, -0.1609894186258316, 0.15801505744457245, -0.011756641790270805, -0.12313476204872131, 0.1391882449388504, 0.052922189235687256, -0.18239209055900574, 0.16599838435649872, -0.12458008527755737, 0.0941801443696022]",0,"[0.8383778262946472, 0.05780913691373503, 0.07631984180564352, 0.02749319498597426]",0,"[1.0, 0.0, 0.0, 0.0]",0,"[0.9980927167872737, 0.0008992409465974867, 0.00031864737472423734, 0.0006893948914044037]",0,"[0.9955436587333679, 0.0014306987868621945, 0.001879834453575313, 0.0011458127992227674]"
153,353,3,[[3]],"[0.18460366129875183, 0.21653324365615845, 0.05257498100399971, -0.16845522820949554, -0.11800018697977066, -0.05625792592763901, -0.039636749774217606, -0.10557381808757782, 0.073436439037323, 0.07489028573036194, 0.13063107430934906, 0.009162554517388344, -0.04309257119894028, -0.10417898744344711, 0.16653506457805634, 0.221114382147789, 0.0566195584833622, -0.06712270528078079, -0.13365517556667328, 0.15640008449554443, 0.0614766925573349, -0.04447653889656067, 0.1938340663909912, -0.04583379253745079, -0.04644761234521866, -0.08825267851352692, 0.06598475575447083, 0.08508170396089554, -0.09233077615499496, -0.060223545879125595]",3,"[0.04661824152175695, 0.036981069678767874, 0.2966679169375711, 0.6197327718619041]",3,"[0.0, 0.135, 0.212, 0.653]",3,"[0.0003621463577641741, 0.0022247009740859213, 0.00558558761110749, 0.9918275650570428]",3,"[0.0011900434037670493, 0.0023724869824945927, 0.02113311178982258, 0.9753043055534363]"
373,300,0,[[0]],"[0.07036183029413223, -0.07240020483732224, -0.1660468578338623, -0.13080736994743347, 0.11970547586679459, -0.16832804679870605, 0.002912221010774374, -0.18611305952072144, -0.02890312857925892, 0.01734890602529049, 0.034154098480939865, 0.0794123113155365, -0.014518894255161285, -0.16289521753787994, -0.01622842811048031, 0.09743394702672958, 0.07571478933095932, 0.10391977429389954, 0.13125351071357727, -0.165028378367424, -0.17945939302444458, 0.15365304052829742, 0.0677412748336792, -0.16952887177467346, 0.0861729308962822, 0.08085040748119354, -0.10879497975111008, 0.1462966948747635, -0.20083482563495636, 0.22648581862449646]",0,"[0.8544702775536752, 0.0336963950488402, 0.08243712730525575, 0.02939620009222894]",0,"[0.999, 0.0, 0.001, 0.0]",0,"[0.9978571457720454, 0.0010691392830774072, 0.000384482765264325, 0.0006892321796124726]",0,"[0.9956498742103577, 0.0014567339094355702, 0.00194203678984195, 0.0009513744153082371]"
258,200,0,[[0]],"[-0.08188454806804657, 0.08937067538499832, -0.13558122515678406, -0.004562435206025839, 0.05666506290435791, 0.15511345863342285, -0.03900345414876938, 0.024978678673505783, 0.12049679458141327, -0.12062374502420425, -0.0076339393854141235, 0.05663566291332245, -0.019724082201719284, 0.06472243368625641, -0.03339865803718567, 0.12960757315158844, 0.08884453028440475, 0.11251704394817352, 0.18140630424022675, -0.21417902410030365, -0.1596035212278366, 0.15454533696174622, -0.006711791269481182, -0.13448207080364227, 0.16543613374233246, 0.05062073841691017, -0.1877966821193695, 0.11100327968597412, -0.11238658428192139, 0.21299099922180176]",0,"[0.8641834427286971, 0.05454032026267005, 0.04777103428235336, 0.033505202726279514]",0,"[1.0, 0.0, 0.0, 0.0]",0,"[0.9978577436287651, 0.0011278066941280383, 0.00032521708454773013, 0.0006892325925594482]",0,"[0.9960325360298157, 0.0016254899092018604, 0.0010456503368914127, 0.001296294736675918]"
96,396,3,[[1]],"[0.1221751943230629, -0.21244876086711884, 0.054859694093465805, 0.12014992535114288, 0.1589203029870987, 0.16633950173854828, -0.021355612203478813, -0.18750332295894623, 0.13808226585388184, 0.061938658356666565, -0.18760932981967926, -0.0709381103515625, 0.1988259255886078, 0.0936506912112236, 0.05359745770692825, -0.22221951186656952, -0.19253717362880707, -0.019565122202038765, -0.05227452889084816, -0.08171014487743378, -0.1505221277475357, -0.03768109902739525, -0.16164210438728333, -0.03647994622588158, -0.027240868657827377, 0.013910750858485699, 0.08687198907136917, -0.014110823161900043, 0.06405431777238846, 0.164969339966774]",3,"[0.07077933305831273, 0.3797482346125928, 0.13147603332001478, 0.4179963990090797]",1,"[0.0, 0.54, 0.177, 0.283]",1,"[0.0017908955312216565, 0.7162819971021197, 0.24776887574039907, 0.034158231626259375]",1,"[0.006561475805938244, 0.7715052962303162, 0.10726884007453918, 0.11466442793607712]"
217,317,3,[[3]],"[0.1700892597436905, 0.2189493030309677, -0.1539892554283142, 0.008296454325318336, -0.12755587697029114, 0.1547713428735733, -0.04925333708524704, 0.24644333124160767, 0.2477952241897583, 0.295074462890625, -0.0787818431854248, 0.1124519556760788, -0.2807233929634094, 0.14422714710235596, 0.009956455789506435, 0.01069696806371212, -0.09100699424743652, 0.1619509756565094, -0.17587153613567352, 0.0845518633723259, 0.07739482074975967, 0.012057109735906124, 0.19323740899562836, -0.11790534853935242, 0.14711488783359528, -0.002790126483887434, 0.14662116765975952, -0.0741657093167305, -0.06476479023694992, -0.03184312582015991]",3,"[0.05034157048789957, 0.07570030729823425, 0.09106023808729631, 0.7828978841265699]",3,"[0.012, 0.158, 0.162, 0.668]",3,"[0.0007377930542270099, 0.005635492711887635, 0.0009680224532805112, 0.992658691780605]",3,"[0.0022001834586262703, 0.007049068808555603, 0.003968297969549894, 0.986782431602478]"
35,135,1,[[0]],"[0.08036293834447861, -0.0469207838177681, 0.0742265060544014, 0.03668670356273651, 0.0277797132730484, -0.003383827628567815, 0.03939596191048622, 0.08906321972608566, 0.12066016346216202, 0.07544727623462677, -0.04422825947403908, 0.10269052535295486, 0.04464851692318916, 0.18007710576057434, -0.024821270257234573, 0.19442100822925568, 0.05969009920954704, 0.09833366423845291, 0.15871919691562653, -0.05570751056075096, 0.04937702417373657, -0.020101072266697884, 0.2614770829677582, 0.05323921516537666, -0.15808165073394775, -0.01407373696565628, -0.021729564294219017, 0.061989642679691315, -0.020745733752846718, 0.004457112867385149]",0,"[0.3482013420459696, 0.1551298543830823, 0.34457991929600507, 0.15208888427494308]",2,"[0.015, 0.214, 0.581, 0.19]",2,"[0.04045786264755868, 0.22881906272481906, 0.6259599182454841, 0.10476315638213811]",2,"[0.0563913993537426, 0.07885053753852844, 0.7778711318969727, 0.08688691258430481]"
2,0,0,[[0]],"[-0.0038365095388144255, 0.022048551589250565, 0.027406373992562294, 0.1664639562368393, -0.08778510987758636, 0.1644357144832611, -0.12119126319885254, 0.047896452248096466, 0.1045800969004631, -0.044635314494371414, -0.060663994401693344, -0.08452147990465164, 0.0815582275390625, 0.03546180948615074, -0.10757222026586533, 0.192287877202034, 0.06034895032644272, 0.1790749728679657, 0.25158628821372986, -0.23091255128383636, -0.08519286662340164, 0.1509428769350052, 0.0022816623095422983, -0.19233748316764832, 0.053808581084012985, 0.0641859620809555, -0.15298694372177124, 0.18014012277126312, -0.07506848871707916, 0.24167294800281525]",0,"[0.8440976454205706, 0.0951354030100747, 0.02049417061379714, 0.040272780955557586]",0,"[0.998, 0.002, 0.0, 0.0]",0,"[0.9964478357052812, 0.002549023079506733, 0.00032475757401400517, 0.0006783836411976336]",0,"[0.9921741485595703, 0.004755276255309582, 0.0010817876318469644, 0.001988754840567708]"
261,200,0,[[0]],"[0.07523703575134277, -0.1383558213710785, -0.06022883579134941, 0.18034563958644867, -0.09112484753131866, 0.05364895984530449, -0.06329329311847687, -0.07259126752614975, 0.05483488738536835, 0.09585756063461304, 0.11551273614168167, -0.14260771870613098, -0.2932846248149872, 0.10191892832517624, 0.12262886017560959, 0.12960757315158844, 0.08884453028440475, 0.11251704394817352, 0.18140630424022675, -0.21417902410030365, -0.1596035212278366, 0.15454533696174622, -0.006711791269481182, -0.13448207080364227, 0.16543613374233246, 0.05062073841691017, -0.1877966821193695, 0.11100327968597412, -0.11238658428192139, 0.21299099922180176]",0,"[0.8418213853397609, 0.061776707145758565, 0.03641414588359665, 0.05998776163088374]",0,"[0.999, 0.001, 0.0, 0.0]",0,"[0.9970194240187524, 0.0019768593382261026, 0.000324943863378452, 0.0006787727796426823]",0,"[0.9931150078773499, 0.003242961596697569, 0.0014929790049791336, 0.0021491076331585646]"
199,100,0,[[0]],"[-0.010065148584544659, 0.015601851046085358, 0.058814723044633865, 0.02105969563126564, 0.05056571960449219, -0.0969138965010643, 0.09297187626361847, -0.036321159452199936, -0.02878422848880291, -0.001257783849723637, 0.12282929569482803, 0.02317548170685768, 0.11709241569042206, -0.037662506103515625, -0.05317336320877075, 0.17623573541641235, 0.06283372640609741, 0.1114208996295929, 0.17048342525959015, -0.2732074558734894, -0.1609894186258316, 0.15801505744457245, -0.011756641790270805, -0.12313476204872131, 0.1391882449388504, 0.052922189235687256, -0.18239209055900574, 0.16599838435649872, -0.12458008527755737, 0.0941801443696022]",0,"[0.8416082190455514, 0.04819469515339115, 0.08111088416229269, 0.0290862016387649]",0,"[1.0, 0.0, 0.0, 0.0]",0,"[0.997869400005478, 0.0010660762998301197, 0.0003752830509300426, 0.0006892406437619298]",0,"[0.9949524402618408, 0.0016285066958516836, 0.002222886076197028, 0.0011961394920945168]"
61,0,0,[[0]],"[0.11305349320173264, 0.06301294267177582, 0.11041857302188873, 0.08431391417980194, 0.007294008042663336, -0.04649391770362854, -0.14809823036193848, 0.22216124832630157, 0.07519456744194031, 0.11104609072208405, 0.1522451490163803, 0.1031915694475174, -0.2689814567565918, 0.16112542152404785, 0.1592738777399063, 0.192287877202034, 0.06034895032644272, 0.1790749728679657, 0.25158628821372986, -0.23091255128383636, -0.08519286662340164, 0.1509428769350052, 0.0022816623095422983, -0.19233748316764832, 0.053808581084012985, 0.0641859620809555, -0.15298694372177124, 0.18014012277126312, -0.07506848871707916, 0.24167294800281525]",0,"[0.8755201074916711, 0.03441906282102956, 0.028286161998882575, 0.06177466768841681]",0,"[1.0, 0.0, 0.0, 0.0]",0,"[0.9974488575452991, 0.0015703889869416938, 0.00032508382232590945, 0.0006556696454331172]",0,"[0.9939078092575073, 0.002285335911437869, 0.0012905439361929893, 0.002516258740797639]"
75,0,0,[[0]],"[0.019108213484287262, 0.007882693782448769, 0.22762702405452728, 0.05931701883673668, -0.05500374734401703, 0.129068985581398, 0.023380568251013756, 0.137070432305336, -0.11083671450614929, -0.17108659446239471, -0.13473199307918549, 0.01189160905778408, 0.1379506140947342, 0.05456726625561714, 0.028152771294116974, 0.192287877202034, 0.06034895032644272, 0.1790749728679657, 0.25158628821372986, -0.23091255128383636, -0.08519286662340164, 0.1509428769350052, 0.0022816623095422983, -0.19233748316764832, 0.053808581084012985, 0.0641859620809555, -0.15298694372177124, 0.18014012277126312, -0.07506848871707916, 0.24167294800281525]",0,"[0.8307897299801722, 0.10513068477911215, 0.041680771211698824, 0.0223988140290169]",0,"[0.996, 0.003, 0.001, 0.0]",0,"[0.9976785770789641, 0.0013143747498371022, 0.00031793933117460894, 0.0006891088400241719]",0,"[0.9924420118331909, 0.004847861360758543, 0.001378521672450006, 0.0013316147960722446]"
